"LD1","LD2","Group"
1.31776030111594,-1.23906883015942,"LT_Ordinary"
3.11907884429998,0.211561291436336,"LT_Ordinary"
2.24496574729173,-1.39312280429561,"LT_Ordinary"
0.980704553386332,0.399093853616453,"LT_Ordinary"
1.81241533248246,-0.195773943623656,"LT_Ordinary"
2.05216087427887,-0.471584208061881,"LT_Ordinary"
1.98822527899909,-0.782681991632602,"LT_Ordinary"
0.756353856194273,0.773932221030913,"LT_Ordinary"
0.0539007063756115,0.619029512422097,"LT_Ordinary"
1.07550190321834,1.40724461937555,"LT_Ordinary"
1.77847186693379,-0.652258173954034,"LT_Ordinary"
0.807927141176163,1.95588102685189,"LT_Ordinary"
0.653370196690085,0.139539901548763,"LT_Ordinary"
2.14679215197754,0.451712351285492,"LT_Ordinary"
0.343638033498952,-0.628958793860958,"LT_Ordinary"
3.00484926750156,0.269730864705445,"LT_Ordinary"
3.17322192468303,0.306130600213765,"LT_Ordinary"
1.7042591615313,-0.831762934671802,"LT_Ordinary"
3.04787325614801,0.125177323554255,"LT_Ordinary"
2.77677421356341,0.0117959874047217,"LT_Ordinary"
1.14810918261454,-0.469799154723463,"LT_Ordinary"
2.70957963444387,0.604527103907389,"LT_Ordinary"
0.880556180777933,-0.145319153458202,"LT_Ordinary"
0.98367883832264,0.386867113973625,"LT_Ordinary"
1.19285793124565,0.349394940027982,"LT_Ordinary"
2.4694960874898,1.96774839224374,"LT_Ordinary"
3.159144072433,-0.418883857304362,"LT_Ordinary"
2.37423197033096,0.193956403873171,"LT_Ordinary"
1.70779427762964,-0.025914250654774,"LT_Ordinary"
1.34277419219198,0.433485735966195,"LT_Ordinary"
0.886423844701519,0.68271545188435,"LT_Ordinary"
3.23731889577088,-0.101840274245667,"LT_Ordinary"
2.32878279505972,0.368851542748962,"LT_Ordinary"
1.73441926503438,-1.04592163010546,"LT_Ordinary"
2.22316759672508,-1.23768881738619,"LT_Ordinary"
1.37062259610682,-0.530664506554567,"LT_Ordinary"
1.89120775659716,-0.856658585809843,"LT_Ordinary"
2.72566579282819,0.308169218326836,"LT_Ordinary"
0.988510057020225,-0.245441461521016,"LT_Ordinary"
2.35102705219449,0.395523270750317,"LT_Ordinary"
0.574651944628313,0.3106223372567,"LT_Ordinary"
1.48506911026391,0.674228230500366,"LT_Ordinary"
2.91220609717293,0.251738917885067,"LT_Ordinary"
2.69850945360088,-0.0245139149099713,"LT_Ordinary"
1.30569255839134,-0.244190260909564,"LT_Ordinary"
1.82795743896256,-0.32109003532617,"LT_Ordinary"
2.63784525058885,-0.0792562314568817,"LT_Ordinary"
0.392922356143142,0.271411868058543,"LT_Ordinary"
1.70142944640863,-0.709473545974167,"LT_Ordinary"
1.38271232700214,-0.481140473191804,"LT_Ordinary"
2.26723915765899,0.841488741036811,"LT_Ordinary"
2.05021907722382,-1.14728241837427,"LT_Ordinary"
0.726018514810881,-0.556849756741674,"LT_Ordinary"
1.02026675283626,-0.416208376052655,"LT_Ordinary"
1.63542786273735,-0.412022958075752,"LT_Ordinary"
1.48169075315204,-0.782070196951589,"LT_Ordinary"
2.45230488535414,0.0729299913206769,"LT_Ordinary"
2.7589665077031,-1.48162925547571,"LT_Ordinary"
1.81494145440781,-0.655115903172934,"LT_Ordinary"
2.04392145185483,-0.948478901329845,"LT_Ordinary"
1.80951924545781,-1.28991129303027,"LT_Ordinary"
-0.276657073148396,-1.36304025745118,"LT_Ordinary"
1.92878504785092,-0.528944441405703,"LT_Ordinary"
0.471056847568408,-0.129058130359296,"LT_Ordinary"
