"PCoA1","PCoA2","Group"
-2.94166178696727,1.71727608209704,"SC_Quina"
-4.21452855021612,1.26743613326818,"SC_Quina"
-5.95320437133521,2.16427212743012,"SC_Quina"
2.21295257197233,0.902755853949117,"SC_Quina"
-2.25319600910134,-0.522023928378025,"SC_Quina"
-0.327748589103543,-0.946251350582506,"LT_Quina"
-0.55155435290411,-0.0771840105130015,"LT_Quina"
-1.19613677872947,-0.252011867498963,"LT_Quina"
-2.86081094589466,0.749377799948441,"LT_Quina"
-1.99512227992679,0.0208715954108265,"LT_Quina"
1.46531532835405,-0.37428321103016,"LT_Quina"
-0.858041024236488,-1.1557479927071,"LT_Quina"
-2.2882374322416,0.463473092300392,"LT_Quina"
-1.36481901651298,-0.408017101609628,"LT_Quina"
-0.638331474486605,-1.62912466103969,"LT_Quina"
-2.66584183786299,-2.4281117600113,"LT_Quina"
-1.78264527134698,-1.5408873324227,"LT_Quina"
-0.101736818008152,-0.624584541436242,"LT_Quina"
-1.58846310138184,0.740920263655275,"LT_Quina"
-1.76244918997406,-1.6811347857,"LT_Quina"
-1.41323860832101,0.392128877439095,"LT_Quina"
-1.79732428736979,-1.62330136786052,"LT_Quina"
0.266116831377133,-0.844969856850493,"LT_Quina"
1.73851949479084,-0.125666579092792,"LT_Quina"
-0.390708318747952,0.0317852272539176,"LT_Quina"
-0.66978263246172,-1.46576127151239,"LT_Quina"
-2.11520641830617,-0.215871497787582,"LT_Quina"
-2.3654504806421,-0.0494977111639265,"LT_Quina"
-0.116899567986029,-1.59588842999267,"LT_Quina"
-1.81714434016872,-1.16304119660548,"LT_Quina"
-2.17249496150226,-0.794288057826766,"LT_Quina"
-2.37352515319884,1.04174012376504,"LT_Quina"
-3.63870412999783,2.71589293855321,"LT_Quina"
-3.60035675397844,1.13696270224092,"LT_Quina"
-2.81953609344636,2.06684448598305,"LT_Quina"
-3.48632029757802,1.79469947287354,"LT_Quina"
-2.66270441886923,-2.19003154284936,"LT_Quina"
-0.619023449703182,-1.01404343359577,"LT_Quina"
0.0775949651018282,0.366835408231001,"LT_Quina"
-0.725262190543335,1.57233675258809,"LT_Quina"
-1.0308430017167,-1.42327804653863,"LT_Quina"
0.0941387960951018,-1.21435642301705,"LT_Quina"
1.16868431629778,-0.874334424038249,"LT_Quina"
1.32785146985676,-0.469620945999871,"LT_Quina"
2.16039956582391,0.312318999646485,"LT_Quina"
1.31391165783342,-0.370202963523511,"LT_Quina"
-0.544291219320961,0.0280051372868092,"LT_Quina"
-0.0675837092077666,-1.52598183767843,"LT_Quina"
0.0850710619891969,0.481291395688713,"LT_Quina"
0.482502969188409,-0.241614286913987,"LT_Quina"
0.157562942225417,0.260168732947886,"LT_Quina"
1.54341275947071,-0.0713659896974085,"LT_Quina"
-0.278650402384358,0.141054440570743,"LT_Quina"
1.29685409343525,0.329171859368821,"LT_Quina"
-0.572436435383758,0.51867452149776,"LT_Quina"
0.806719981054379,0.0510089836206142,"LT_Quina"
1.19112186298874,-0.34735049760181,"LT_Quina"
1.54998797862191,0.35888297664014,"LT_Quina"
1.36779657833204,1.13041343834979,"LT_Ordinary"
2.9691462310412,0.401761905377762,"LT_Ordinary"
1.12638115223692,-0.29682317632603,"LT_Ordinary"
2.93311357199339,0.739443367464893,"LT_Ordinary"
1.92921256787153,0.412118564531653,"LT_Ordinary"
2.61168703519326,0.96424615012608,"LT_Ordinary"
2.34937168420356,2.33614413756926,"LT_Ordinary"
1.39601387227623,-0.000185856487436822,"LT_Ordinary"
1.34014609584767,-0.377927579880886,"LT_Ordinary"
2.07377879367333,0.60829174478326,"LT_Ordinary"
2.01575779585103,0.517528311410288,"LT_Ordinary"
3.66997690391734,0.358181600366397,"LT_Ordinary"
3.03212870970712,0.436240935441023,"LT_Ordinary"
2.91547915101034,0.168801491282895,"LT_Ordinary"
2.45878659615566,0.116028550593464,"LT_Ordinary"
1.26714635716692,-0.751187808884633,"LT_Ordinary"
3.61076008283169,0.783110801906664,"LT_Ordinary"
3.14528141825135,0.896670893928443,"LT_Ordinary"
